country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,new_susp,new_suspdeath,total_susp,total_suspdeath,clade1,clade2,clade1a,clade1b,clade_status,disp_status,total_deaths,new_deaths
Curaçao,CUW,Region of the Americas,04/04/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,11/04/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,18/04/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,25/04/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,02/05/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,09/05/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,16/05/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,23/05/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,30/05/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,06/06/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,13/06/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,20/06/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,27/06/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,04/07/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,11/07/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,18/07/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,25/07/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,01/08/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,08/08/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,15/08/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,22/08/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,29/08/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,05/09/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,12/09/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,19/09/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,26/09/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,03/10/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,10/10/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,17/10/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,24/10/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,31/10/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,07/11/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,14/11/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,21/11/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,28/11/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,05/12/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,12/12/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,19/12/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,26/12/2023,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,02/01/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,09/01/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,16/01/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,23/01/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,30/01/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,06/02/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,13/02/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,20/02/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,27/02/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,05/03/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,12/03/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,19/03/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,26/03/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,02/04/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,09/04/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,16/04/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,23/04/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,30/04/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,07/05/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,14/05/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,21/05/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,28/05/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,04/06/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,11/06/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,18/06/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,25/06/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,02/07/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,09/07/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,16/07/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,23/07/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,30/07/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,06/08/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,13/08/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,20/08/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,27/08/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,03/09/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,10/09/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,17/09/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,24/09/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,01/10/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,08/10/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,15/10/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,22/10/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,29/10/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,05/11/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,12/11/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,19/11/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,26/11/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,03/12/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,10/12/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,17/12/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,24/12/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Curaçao,CUW,Region of the Americas,31/12/2024,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,28/06/2022,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,05/07/2022,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,12/07/2022,6,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,19/07/2022,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,26/07/2022,8,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,02/08/2022,13,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,09/08/2022,16,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Dominican Republic,DOM,Region of the Americas,16/08/2022,24,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Dominican Republic,DOM,Region of the Americas,23/08/2022,34,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,30/08/2022,52,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,06/09/2022,63,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,13/09/2022,65,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,20/09/2022,67,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,27/09/2022,68,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,04/10/2022,73,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,11/10/2022,77,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,18/10/2022,79,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,25/10/2022,83,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,01/11/2022,83,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,08/11/2022,83,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,15/11/2022,84,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,22/11/2022,85,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,29/11/2022,85,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,06/12/2022,87,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,13/12/2022,89,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,20/12/2022,90,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,27/12/2022,92,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,03/01/2023,92,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,10/01/2023,93,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,17/01/2023,96,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,24/01/2023,97,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,31/01/2023,98,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,07/02/2023,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,14/02/2023,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,21/02/2023,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,28/02/2023,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,07/03/2023,100,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,14/03/2023,101,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,21/03/2023,102,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,28/03/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,04/04/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,11/04/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,18/04/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,25/04/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,02/05/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,09/05/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,16/05/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,23/05/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,30/05/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,06/06/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,13/06/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,20/06/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,27/06/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,04/07/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,11/07/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,18/07/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,25/07/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,01/08/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,08/08/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,15/08/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,22/08/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,29/08/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,05/09/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,12/09/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,19/09/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,26/09/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,03/10/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,10/10/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,17/10/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,24/10/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,31/10/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,07/11/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,14/11/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,21/11/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,28/11/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,05/12/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,12/12/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,19/12/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,26/12/2023,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,02/01/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,09/01/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,16/01/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,23/01/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,30/01/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,06/02/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,13/02/2024,102,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,20/02/2024,104,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,27/02/2024,106,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,05/03/2024,106,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,12/03/2024,107,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,19/03/2024,108,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,26/03/2024,108,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,02/04/2024,108,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,09/04/2024,108,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,16/04/2024,109,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,23/04/2024,110,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,30/04/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,07/05/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,14/05/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,21/05/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,28/05/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,04/06/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,11/06/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,18/06/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,25/06/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,02/07/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,09/07/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,16/07/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,23/07/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,30/07/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
Dominican Republic,DOM,Region of the Americas,06/08/2024,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
